N = ,1, n = ,4, Step = ,0, Prob(rr) = ,0.238, Prob(fr) = ,0.877, Prob(sr) = ,0.163,Random Number (%) = ,0.147705
N = ,42, n = ,3, Step = ,1, Prob(rr) = ,0.208, Prob(fr) = ,0.883, Prob(sr) = ,0.156,Random Number (%) = ,0.091705
N = ,42, n = ,3, Step = ,1, Prob(rr) = ,0.208, Prob(fr) = ,0.883, Prob(sr) = ,0.156,Random Number (%) Follow Recommendation = ,0.874207
N = ,42, n = ,3, Step = ,1, Prob(rr) = ,0.208, Prob(fr) = ,0.883, Prob(sr) = ,0.156,Random Number (%) Submit Rating = ,0.452026
N = ,42, n = ,3, Step = ,2, Prob(rr) = ,0.208, Prob(fr) = ,0.883, Prob(sr) = ,0.156,Random Number (%) = ,0.52536
N = ,43, n = ,19, Step = ,0, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.747681
N = ,43, n = ,19, Step = ,1, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.553741
N = ,43, n = ,19, Step = ,2, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.913788
N = ,43, n = ,19, Step = ,3, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.930847
N = ,43, n = ,19, Step = ,4, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.577515
N = ,43, n = ,19, Step = ,5, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.407959
N = ,43, n = ,19, Step = ,6, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.152435
N = ,43, n = ,19, Step = ,6, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) Follow Recommendation = ,0.942291
N = ,43, n = ,19, Step = ,7, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.778931
N = ,43, n = ,19, Step = ,8, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.816925
N = ,43, n = ,19, Step = ,9, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.874603
N = ,43, n = ,19, Step = ,10, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.319366
N = ,43, n = ,19, Step = ,11, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.808716
N = ,43, n = ,19, Step = ,12, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.9505
N = ,43, n = ,19, Step = ,13, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.694214
N = ,43, n = ,19, Step = ,14, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.38913
N = ,43, n = ,19, Step = ,15, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.612213
N = ,43, n = ,19, Step = ,16, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.018616
N = ,43, n = ,19, Step = ,16, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) Follow Recommendation = ,0.442047
N = ,43, n = ,19, Step = ,16, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) Submit Rating = ,0.493896
N = ,43, n = ,19, Step = ,17, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.652771
N = ,43, n = ,19, Step = ,18, Prob(rr) = ,0.208, Prob(fr) = ,0.866, Prob(sr) = ,0.186,Random Number (%) = ,0.396881
N = ,44, n = ,18, Step = ,0, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.545532
N = ,44, n = ,18, Step = ,1, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.32663
N = ,44, n = ,18, Step = ,2, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.484985
N = ,44, n = ,18, Step = ,3, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.619476
N = ,44, n = ,18, Step = ,4, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.887756
N = ,44, n = ,18, Step = ,5, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.97525
N = ,44, n = ,18, Step = ,6, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.554535
N = ,44, n = ,18, Step = ,7, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.913177
N = ,44, n = ,18, Step = ,8, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.022919
N = ,44, n = ,18, Step = ,8, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) Follow Recommendation = ,0.01944
N = ,44, n = ,18, Step = ,8, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) Submit Rating = ,0.560577
N = ,44, n = ,18, Step = ,9, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.360901
N = ,44, n = ,18, Step = ,10, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.041168
N = ,44, n = ,18, Step = ,10, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) Follow Recommendation = ,0.574799
N = ,44, n = ,18, Step = ,10, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) Submit Rating = ,0.82309
N = ,44, n = ,18, Step = ,11, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.509369
N = ,44, n = ,18, Step = ,12, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.331451
N = ,44, n = ,18, Step = ,13, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.480988
N = ,44, n = ,18, Step = ,14, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.678101
N = ,44, n = ,18, Step = ,15, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.436554
N = ,44, n = ,18, Step = ,16, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.617767
N = ,44, n = ,18, Step = ,17, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) = ,0.195129
N = ,44, n = ,18, Step = ,17, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) Follow Recommendation = ,0.307373
N = ,44, n = ,18, Step = ,17, Prob(rr) = ,0.229, Prob(fr) = ,0.874, Prob(sr) = ,0.148,Random Number (%) Submit Rating = ,0.597778
N = ,45, n = ,23, Step = ,0, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.793182
N = ,45, n = ,23, Step = ,1, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.902008
N = ,45, n = ,23, Step = ,2, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.470886
N = ,45, n = ,23, Step = ,3, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.308868
N = ,45, n = ,23, Step = ,4, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.320648
N = ,45, n = ,23, Step = ,5, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.970306
N = ,45, n = ,23, Step = ,6, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.207672
N = ,45, n = ,23, Step = ,6, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) Follow Recommendation = ,0.432709
N = ,45, n = ,23, Step = ,6, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) Submit Rating = ,0.506378
N = ,45, n = ,23, Step = ,7, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.247772
N = ,45, n = ,23, Step = ,8, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.311401
N = ,45, n = ,23, Step = ,9, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.08548
N = ,45, n = ,23, Step = ,9, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) Follow Recommendation = ,0.643829
N = ,45, n = ,23, Step = ,9, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) Submit Rating = ,0.101532
N = ,45, n = ,23, Step = ,9, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) Follow Recommendation = ,0.207794
N = ,45, n = ,23, Step = ,10, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.563049
N = ,45, n = ,23, Step = ,11, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.632355
N = ,45, n = ,23, Step = ,12, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.439789
N = ,45, n = ,23, Step = ,13, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.730743
N = ,45, n = ,23, Step = ,14, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.270813
N = ,45, n = ,23, Step = ,15, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.242035
N = ,45, n = ,23, Step = ,16, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.98999
N = ,45, n = ,23, Step = ,17, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.613007
N = ,45, n = ,23, Step = ,18, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.517883
N = ,45, n = ,23, Step = ,19, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.346466
N = ,45, n = ,23, Step = ,20, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.551178
N = ,45, n = ,23, Step = ,21, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.282013
N = ,45, n = ,23, Step = ,22, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) = ,0.034882
N = ,45, n = ,23, Step = ,22, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) Follow Recommendation = ,0.383209
N = ,45, n = ,23, Step = ,22, Prob(rr) = ,0.212, Prob(fr) = ,0.857, Prob(sr) = ,0.18,Random Number (%) Submit Rating = ,0.287811
N = ,46, n = ,15, Step = ,0, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.109802
N = ,46, n = ,15, Step = ,0, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Follow Recommendation = ,0.574646
N = ,46, n = ,15, Step = ,0, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Submit Rating = ,0.815613
N = ,46, n = ,15, Step = ,1, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.612701
N = ,46, n = ,15, Step = ,2, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.133759
N = ,46, n = ,15, Step = ,2, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Follow Recommendation = ,0.864716
N = ,46, n = ,15, Step = ,2, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Submit Rating = ,0.564636
N = ,46, n = ,15, Step = ,3, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.976257
N = ,46, n = ,15, Step = ,4, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.055939
N = ,46, n = ,15, Step = ,4, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Follow Recommendation = ,0.650116
N = ,46, n = ,15, Step = ,4, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Submit Rating = ,0.629272
N = ,46, n = ,15, Step = ,5, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.446289
N = ,46, n = ,15, Step = ,6, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.477631
N = ,46, n = ,15, Step = ,7, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.572876
N = ,46, n = ,15, Step = ,8, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.04068
N = ,46, n = ,15, Step = ,8, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Follow Recommendation = ,0.291992
N = ,46, n = ,15, Step = ,8, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Submit Rating = ,0.186859
N = ,46, n = ,15, Step = ,9, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.848236
N = ,46, n = ,15, Step = ,10, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.181732
N = ,46, n = ,15, Step = ,10, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Follow Recommendation = ,0.875763
N = ,46, n = ,15, Step = ,11, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.486267
N = ,46, n = ,15, Step = ,12, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.149078
N = ,46, n = ,15, Step = ,12, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) Follow Recommendation = ,0.937561
N = ,46, n = ,15, Step = ,13, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.906219
N = ,46, n = ,15, Step = ,14, Prob(rr) = ,0.215, Prob(fr) = ,0.874, Prob(sr) = ,0.166,Random Number (%) = ,0.235779
N = ,47, n = ,10, Step = ,0, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.325989
N = ,47, n = ,10, Step = ,1, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.428833
N = ,47, n = ,10, Step = ,2, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.439606
N = ,47, n = ,10, Step = ,3, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.895081
N = ,47, n = ,10, Step = ,4, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.823486
N = ,47, n = ,10, Step = ,5, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.551056
N = ,47, n = ,10, Step = ,6, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.309296
N = ,47, n = ,10, Step = ,7, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.378387
N = ,47, n = ,10, Step = ,8, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.779022
N = ,47, n = ,10, Step = ,9, Prob(rr) = ,0.204, Prob(fr) = ,0.889, Prob(sr) = ,0.168,Random Number (%) = ,0.530212
N = ,48, n = ,11, Step = ,0, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.854797
N = ,48, n = ,11, Step = ,1, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.714203
N = ,48, n = ,11, Step = ,2, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.824036
N = ,48, n = ,11, Step = ,3, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.928986
N = ,48, n = ,11, Step = ,4, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.202484
N = ,48, n = ,11, Step = ,4, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) Follow Recommendation = ,0.076202
N = ,48, n = ,11, Step = ,4, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) Submit Rating = ,0.34436
N = ,48, n = ,11, Step = ,5, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.399506
N = ,48, n = ,11, Step = ,6, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.716095
N = ,48, n = ,11, Step = ,7, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.206909
N = ,48, n = ,11, Step = ,7, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) Follow Recommendation = ,0.317352
N = ,48, n = ,11, Step = ,7, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) Submit Rating = ,0.233551
N = ,48, n = ,11, Step = ,8, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.185272
N = ,48, n = ,11, Step = ,8, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) Follow Recommendation = ,0.795868
N = ,48, n = ,11, Step = ,8, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) Submit Rating = ,0.612732
N = ,48, n = ,11, Step = ,9, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.974091
N = ,48, n = ,11, Step = ,10, Prob(rr) = ,0.235, Prob(fr) = ,0.876, Prob(sr) = ,0.14,Random Number (%) = ,0.723541
N = ,49, n = ,29, Step = ,0, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.35025
N = ,49, n = ,29, Step = ,1, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.782166
N = ,49, n = ,29, Step = ,2, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.858551
N = ,49, n = ,29, Step = ,3, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.360535
N = ,49, n = ,29, Step = ,4, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.727722
N = ,49, n = ,29, Step = ,5, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.608093
N = ,49, n = ,29, Step = ,6, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.337189
N = ,49, n = ,29, Step = ,7, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.574097
N = ,49, n = ,29, Step = ,8, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.650177
N = ,49, n = ,29, Step = ,9, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.258789
N = ,49, n = ,29, Step = ,10, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.599792
N = ,49, n = ,29, Step = ,11, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.739685
N = ,49, n = ,29, Step = ,12, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.261993
N = ,49, n = ,29, Step = ,13, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.544464
N = ,49, n = ,29, Step = ,14, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.05069
N = ,49, n = ,29, Step = ,14, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) Follow Recommendation = ,0.577179
N = ,49, n = ,29, Step = ,14, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) Submit Rating = ,0.510498
N = ,49, n = ,29, Step = ,15, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.624054
N = ,49, n = ,29, Step = ,16, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.613831
N = ,49, n = ,29, Step = ,17, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.456024
N = ,49, n = ,29, Step = ,18, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.175629
N = ,49, n = ,29, Step = ,18, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) Follow Recommendation = ,0.707916
N = ,49, n = ,29, Step = ,18, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) Submit Rating = ,0.360291
N = ,49, n = ,29, Step = ,19, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.760193
N = ,49, n = ,29, Step = ,20, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.705292
N = ,49, n = ,29, Step = ,21, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.317902
N = ,49, n = ,29, Step = ,22, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.88205
N = ,49, n = ,29, Step = ,23, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.877258
N = ,49, n = ,29, Step = ,24, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.337158
N = ,49, n = ,29, Step = ,25, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.64035
N = ,49, n = ,29, Step = ,26, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.251404
N = ,49, n = ,29, Step = ,27, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.562866
N = ,49, n = ,29, Step = ,28, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) = ,0.005859
N = ,49, n = ,29, Step = ,28, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) Follow Recommendation = ,0.491913
N = ,49, n = ,29, Step = ,28, Prob(rr) = ,0.196, Prob(fr) = ,0.879, Prob(sr) = ,0.164,Random Number (%) Submit Rating = ,0.019531
N = ,50, n = ,11, Step = ,0, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) = ,0.163391
N = ,50, n = ,11, Step = ,0, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) Follow Recommendation = ,0.515656
N = ,50, n = ,11, Step = ,0, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) Submit Rating = ,0.750305
N = ,50, n = ,11, Step = ,1, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) = ,0.603088
N = ,50, n = ,11, Step = ,2, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) = ,0.047394
N = ,50, n = ,11, Step = ,2, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) Follow Recommendation = ,0.283691
N = ,50, n = ,11, Step = ,2, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) Submit Rating = ,0.470795
N = ,50, n = ,11, Step = ,3, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) = ,0.474091
N = ,50, n = ,11, Step = ,4, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) = ,0.498291
N = ,50, n = ,11, Step = ,5, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) = ,0.086395
N = ,50, n = ,11, Step = ,5, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) Follow Recommendation = ,0.92981
N = ,50, n = ,11, Step = ,6, Prob(rr) = ,0.227, Prob(fr) = ,0.872, Prob(sr) = ,0.161,Random Number (%) = ,0.297821
